1,New South Wales,15750,Narrabri (A),899,1415,753,610,696,692,783,718,754,747,787,967,854,731,620,467,302,254,13049
1,New South Wales,15800,Narrandera (A),368,609,330,219,266,312,242,298,315,377,335,442,442,383,350,243,150,177,5858
1,New South Wales,15850,Narromine (A),425,667,377,324,330,319,320,394,313,379,327,427,434,411,336,266,204,207,6460
1,New South Wales,15900,Newcastle (C),9335,13534,7200,7710,14275,15206,12717,11417,10025,10710,9716,9992,9461,7678,6526,4697,3486,3678,167363
1,New South Wales,15950,North Sydney (A),4230,4112,1845,1784,3245,7774,9548,8007,5627,4793,4245,4143,3840,3512,3227,2328,1451,1383,75094
1,New South Wales,15990,Northern Beaches (A),15300,25292,14430,13170,15366,15684,17090,19182,19441,21395,18845,17630,14537,12399,11616,9242,6416,7006,274041
1,New South Wales,16100,Oberon (A),293,424,273,256,351,287,248,246,285,355,378,430,350,391,388,232,141,91,5419
1,New South Wales,16150,Orange (C),3159,4388,2329,2080,2498,2749,3056,2813,2506,2646,2428,2425,2277,2096,1811,1326,962,954,42503
1,New South Wales,16200,Parkes (A),996,1415,816,757,856,812,816,796,758,833,890,1033,940,919,709,565,402,415,14728
1,New South Wales,16260,Parramatta (C),17451,23066,10000,9674,15799,22731,27682,26527,18654,15662,13430,13594,12319,10132,8414,5981,4373,4807,260296
1,New South Wales,16350,Penrith (C),15993,21642,11215,10567,14943,17371,17821,16655,14342,13918,12399,11872,11059,9100,7470,4584,2902,2429,216282
1,New South Wales,16380,Port Macquarie-Hastings (A),4043,7169,4431,3926,3629,3598,3995,4211,4306,5391,5130,5810,6154,6242,6378,4909,3295,3335,85952
1,New South Wales,16400,Port Stephens (A),3827,6355,3933,3361,3809,3490,3780,3876,3790,4808,4526,5321,5209,5221,5105,3830,2255,2010,74506
1,New South Wales,16490,Queanbeyan-Palerang Regional (A),4267,5797,3190,2794,3222,4066,4714,4390,4199,4680,4708,4340,3655,2898,2283,1407,900,729,62239
1,New South Wales,16550,Randwick (C),7745,10495,5307,7001,17358,18356,14320,12425,10095,9531,8389,7778,6781,5818,5300,3926,2870,3124,156619
1,New South Wales,16610,Richmond Valley (A),1336,2155,1245,1186,1309,1070,1075,1066,1164,1403,1482,1631,1688,1619,1491,1090,730,750,23490
1,New South Wales,16700,Ryde (C),7570,10093,4738,5077,10741,12923,13165,11812,8986,7951,7120,7182,6592,5547,4579,3213,2692,3243,133224
1,New South Wales,16900,Shellharbour (C),4624,6985,4025,3882,4921,4784,4691,4723,4475,4995,4481,4797,4537,3767,3374,2453,1639,1469,74622
1,New South Wales,16950,Shoalhaven (C),5634,8629,4973,4565,5345,5262,5337,5453,5292,6126,6127,7388,8292,8367,7795,5606,3686,3314,107191
1,New South Wales,17000,Singleton (A),1575,2466,1372,1198,1167,1465,1535,1488,1441,1662,1629,1610,1426,1120,919,594,376,337,23380
1,New South Wales,17040,Snowy Monaro Regional (A),981,1687,1134,905,1056,1220,1308,1195,1258,1492,1513,1538,1480,1290,1164,799,501,476,20997
1,New South Wales,17080,Snowy Valleys (A),870,1340,739,635,608,672,771,806,784,868,896,1045,1127,988,868,629,416,350,14412
1,New South Wales,17100,Strathfield (A),2584,3171,1681,2046,4615,6483,5431,3869,2604,2402,2344,2361,2204,1747,1347,1046,811,1021,47767
1,New South Wales,17150,Sutherland Shire (A),13723,20910,11841,11090,13985,14674,14414,15346,15312,16936,14693,14907,13910,11527,10261,7583,5323,5934,232369
1,New South Wales,17200,Sydney (C),9109,6649,2752,6843,31981,45686,38333,25550,15768,12843,10964,10532,8950,7377,6308,4002,2583,2506,248736
1,New South Wales,17310,Tamworth Regional (A),3987,6048,3613,3249,3388,3973,4096,3738,3391,3751,3745,3860,3755,3476,2991,2305,1647,1532,62545
1,New South Wales,17350,Temora (A),369,562,342,291,291,261,356,258,316,340,389,483,424,428,415,309,235,205,6274
1,New South Wales,17400,Tenterfield (A),288,462,276,272,212,171,208,205,326,412,388,558,624,726,607,356,222,157,6470
